Id,Label,Authority,Hub,modularity_class,pageranks,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree
19266019,,0,0.000332,57,0.000007,0,1,1,0,1,1
19245833,,0,0.000725,57,0.000007,0,5,5,0,5,5
19228710,,0,0.000512,57,0.000007,0,2,2,0,2,2
19176521,,0,0.000928,100,0.000007,0,3,3,0,3,3
19137022,,0,0.000332,57,0.000007,0,1,1,0,1,1
19064695,,0,0.000332,57,0.000007,0,1,1,0,1,1
19049966,,0,0.000607,176,0.000007,0,5,5,0,5,5
19014415,,0,0.000332,57,0.000007,0,1,1,0,1,1
19008192,,0,0.000332,57,0.000007,0,1,1,0,1,1
19005492,,0,0.001071,176,0.000007,0,5,5,0,5,5
18852295,,0,0.000332,57,0.000007,0,1,1,0,1,1
18829739,,0,0.000623,57,0.000007,0,2,2,0,2,2
18802408,,0,0.000332,57,0.000007,0,1,1,0,1,1
18772227,,0,0.003617,100,0.000007,0,10,10,0,10,10
18704159,,0,0.000623,57,0.000007,0,2,2,0,2,2
18678647,,0,0.001453,100,0.000007,0,3,3,0,3,3
18664457,,0,0.000363,176,0.000007,0,2,2,0,2,2
18648073,,0,0.000332,57,0.000007,0,1,1,0,1,1
18616816,,0,0.000988,57,0.000007,0,3,3,0,3,3
18603118,,0,0.000332,57,0.000007,0,1,1,0,1,1
18524821,,0,0.000332,57,0.000007,0,1,1,0,1,1
18469000,,0,0.000332,57,0.000007,0,1,1,0,1,1
18463164,,0,0.000332,57,0.000007,0,1,1,0,1,1
18281562,,0,0.000332,57,0.000007,0,1,1,0,1,1
18212067,,0,0.000332,57,0.000007,0,1,1,0,1,1
18006705,,0.028011,0.002625,100,0.000879,361,6,367,361,6,367
18005708,,0,0.000336,66,0.000007,0,2,2,0,2,2
18003859,,0,0.000397,100,0.000007,0,2,2,0,2,2
18001825,,0,0.004559,100,0.000007,0,10,10,0,10,10
17991895,,0.000356,0.000332,279,0.000534,106,1,107,106,1,107
17912366,,0,0.000332,57,0.000007,0,1,1,0,1,1
17880262,,0,0.000332,57,0.000007,0,1,1,0,1,1
17785529,,0,0.000332,57,0.000007,0,1,1,0,1,1
17723002,,0,0.000332,57,0.000007,0,1,1,0,1,1
17704360,,0,0.00037,231,0.000007,0,2,2,0,2,2
17676951,,0,0.000332,57,0.000007,0,1,1,0,1,1
17664286,,0,0.000332,57,0.000007,0,1,1,0,1,1
17624738,,0,0.000332,57,0.000007,0,1,1,0,1,1
17576692,,0,0.000332,57,0.000007,0,1,1,0,1,1
17562866,,0,0.000332,57,0.000007,0,1,1,0,1,1
17513297,,0,0.000332,57,0.000007,0,1,1,0,1,1
17486133,,0,0.000332,57,0.000007,0,1,1,0,1,1
17485519,,0,0.000332,57,0.000007,0,1,1,0,1,1
17425457,,0,0.000332,57,0.000007,0,1,1,0,1,1
17368705,,0,0.000332,57,0.000007,0,1,1,0,1,1
17353265,,0,0.000332,57,0.000007,0,1,1,0,1,1
17316710,,0,0.000332,57,0.000007,0,1,1,0,1,1
17304220,,0,0.004016,100,0.000007,0,17,17,0,17,17
17291544,,0,0.000421,57,0.000007,0,2,2,0,2,2
17242195,,0,0.00039,232,0.000007,0,3,3,0,3,3
17227291,,0,0.000332,57,0.000007,0,1,1,0,1,1
17194776,,0,0.000332,57,0.000007,0,1,1,0,1,1
17178837,,0,0.000726,57,0.000007,0,2,2,0,2,2
17174478,,0,0.000726,57,0.000007,0,2,2,0,2,2
17151099,,0,0.000334,57,0.000007,0,2,2,0,2,2
17124492,,0,0.000332,57,0.000007,0,1,1,0,1,1
17028320,,0,0.000332,57,0.000007,0,1,1,0,1,1
17024177,,0,0.000591,232,0.000007,0,3,3,0,3,3
16940754,,0,0.000332,57,0.000007,0,1,1,0,1,1
16940359,,0,0.000332,57,0.000007,0,1,1,0,1,1
16940174,,0,0.000332,57,0.000007,0,1,1,0,1,1
16893675,,0,0.002213,100,0.000031,4,8,12,4,8,12
16818236,,0,0.000384,57,0.000007,0,2,2,0,2,2
16788066,,0,0.000332,57,0.000007,0,1,1,0,1,1
16751347,,0,0.000332,57,0.000007,0,1,1,0,1,1
16731925,,0,0.000353,57,0.000007,0,3,3,0,3,3
16706843,,0,0.000332,57,0.000007,0,1,1,0,1,1
16676346,,0,0.000332,57,0.000007,0,1,1,0,1,1
16520385,,0,0.000332,57,0.000007,0,1,1,0,1,1
16479003,,0,0.000332,57,0.000007,0,1,1,0,1,1
16423555,,0,0.000332,57,0.000007,0,1,1,0,1,1
16314498,,0,0.000708,57,0.000007,0,4,4,0,4,4
16297667,,0,0.00062,279,0.000007,0,3,3,0,3,3
16291645,,0,0.001253,100,0.000007,0,7,7,0,7,7
16219777,,0,0.000454,57,0.000007,0,2,2,0,2,2
16199871,,0,0.000451,184,0.000007,0,5,5,0,5,5
16140623,,0,0.000332,57,0.000007,0,1,1,0,1,1
16109483,,0,0.000332,57,0.000007,0,1,1,0,1,1
16098182,,0,0.000332,57,0.000007,0,1,1,0,1,1
16061690,,0,0.000332,57,0.000007,0,1,1,0,1,1
16055725,,0,0.001493,57,0.000007,0,3,3,0,3,3
16055552,,0,0.000332,57,0.000007,0,1,1,0,1,1
16045545,,0,0.000332,57,0.000007,0,1,1,0,1,1
16030261,,0,0.000332,57,0.000007,0,1,1,0,1,1
15923609,,0,0.000332,57,0.000007,0,1,1,0,1,1
15921535,,0,0.000332,57,0.000007,0,1,1,0,1,1
15781691,,0,0.000332,57,0.000007,0,1,1,0,1,1
15772150,,0,0.000411,57,0.000007,0,2,2,0,2,2
15767283,,0,0.000332,57,0.000007,0,1,1,0,1,1
15616588,,0,0.000411,57,0.000007,0,2,2,0,2,2
15610743,,0.006404,0.001072,57,0.000234,87,3,90,87,3,90
15520243,,0,0.000332,57,0.000007,0,1,1,0,1,1
15458641,,0,0.000332,57,0.000007,0,1,1,0,1,1
15226429,,0,0.000332,57,0.000007,0,1,1,0,1,1
15226425,,0,0.001505,100,0.000007,0,4,4,0,4,4
15199134,,0,0.000421,57,0.000007,0,2,2,0,2,2
15197225,,0,0.000332,57,0.000007,0,1,1,0,1,1
15175264,,0,0.000332,57,0.000007,0,1,1,0,1,1
15175260,,0,0.000397,100,0.000007,0,2,2,0,2,2
15169897,,0,0.000567,57,0.000007,0,2,2,0,2,2
15105829,,0,0.000332,57,0.000007,0,1,1,0,1,1
15029247,,0,0.000332,57,0.000007,0,1,1,0,1,1
14983007,,0,0.000332,57,0.000007,0,1,1,0,1,1
14970850,,0,0.000344,279,0.000007,0,3,3,0,3,3
14657032,,0,0.000332,57,0.000007,0,1,1,0,1,1
14627815,,0,0.000332,57,0.000007,0,1,1,0,1,1
14559999,,0,0.000792,100,0.000007,0,3,3,0,3,3
14530433,,0,0.000399,57,0.000007,0,2,2,0,2,2
12949583,,0,0.000601,100,0.000007,0,3,3,0,3,3
12917337,,0,0.000459,57,0.000007,0,2,2,0,2,2
12914701,,0,0.000332,57,0.000007,0,1,1,0,1,1
12810694,,0,0.000332,57,0.000007,0,1,1,0,1,1
12792653,,0,0.000332,57,0.000007,0,1,1,0,1,1
12732729,,0,0.000332,57,0.000007,0,1,1,0,1,1
12727890,,0,0.000332,57,0.000007,0,1,1,0,1,1
12704228,,0,0.000332,57,0.000007,0,1,1,0,1,1
12679524,,0,0.000332,57,0.000007,0,1,1,0,1,1
12660166,,0,0.000332,57,0.000007,0,1,1,0,1,1
12659659,,0,0.000332,57,0.000007,0,1,1,0,1,1
12640136,,0,0.000627,100,0.000007,0,4,4,0,4,4
12633669,,0,0.000332,57,0.000007,0,1,1,0,1,1
12629044,,0,0.000567,57,0.000007,0,2,2,0,2,2
12588979,,0,0.000332,57,0.000007,0,1,1,0,1,1
12417736,,0,0.000332,57,0.000007,0,1,1,0,1,1
12399375,,0,0.000332,57,0.000007,0,1,1,0,1,1
12231622,,0,0.000332,57,0.000007,0,1,1,0,1,1
12208847,,0,0.000332,57,0.000007,0,1,1,0,1,1
12114543,,0,0.000332,57,0.000007,0,1,1,0,1,1
12077346,,0,0.000332,57,0.000007,0,1,1,0,1,1
11994429,,0,0.000332,57,0.000007,0,1,1,0,1,1
11973294,,0,0.000332,57,0.000007,0,1,1,0,1,1
11934988,,0,0.000332,57,0.000007,0,1,1,0,1,1
11930007,,0,0.000332,57,0.000007,0,1,1,0,1,1
11799057,,0,0.000567,57,0.000007,0,2,2,0,2,2
11756691,,0,0.000695,100,0.000007,0,3,3,0,3,3
10961349,,0.000219,0,100,0.000011,2,0,2,2,0,2
10962436,,0.001689,0,231,0.000088,20,0,20,20,0,20
28334891,,0,0.000938,100,0.000007,0,6,6,0,6,6
24484288,,0,0.032235,1,0.000007,0,23,23,0,23,23
19142183,,0,0.000047,176,0.000007,0,2,2,0,2,2
10962562,,0.000988,0,100,0.000058,18,0,18,18,0,18
25565400,,0,0.000254,100,0.000007,0,2,2,0,2,2
24894488,,0,0.000019,100,0.000007,0,1,1,0,1,1
18349321,,0,0.000058,100,0.000007,0,2,2,0,2,2
10962578,,0.000349,0,35,0.000105,5,0,5,5,0,5
29867779,,0,0.00024,1,0.000007,0,5,5,0,5,5
10964110,,0.011939,0,1,0.000161,49,0,49,49,0,49
29029467,,0,0.010352,1,0.000021,3,17,20,3,17,20
25739977,,0,0.000228,1,0.000007,0,1,1,0,1,1
25342917,,0.003265,0.033579,1,0.000017,10,30,40,10,30,40
24634322,,0,0.001481,5,0.000007,0,4,4,0,4,4
15161624,,0,0.000228,1,0.000007,0,1,1,0,1,1
10966850,,0.0008,0,89,0.000029,7,0,7,7,0,7
21915125,,0,0.000015,89,0.000007,0,1,1,0,1,1
16804522,,0,0.000015,89,0.000007,0,1,1,0,1,1
10969800,,0.001493,0,89,0.000052,24,0,24,24,0,24
28638498,,0,0.000119,89,0.000007,0,3,3,0,3,3
27294245,,0,0.000028,89,0.000007,0,1,1,0,1,1
26604137,,0,0.000256,82,0.000007,0,3,3,0,3,3
21470549,,0,0.010763,1,0.000007,0,18,18,0,18,18
21188102,,0,0.000028,89,0.000007,0,1,1,0,1,1
21095241,,0,0.000061,82,0.000007,0,2,2,0,2,2
20460480,,0,0.000236,89,0.000007,0,3,3,0,3,3
30486888,,0,0.000462,1,0.000007,0,7,7,0,7,7
10972993,,0.00118,0,90,0.00003,11,0,11,11,0,11
24631446,,0,0.035536,1,0.000007,0,13,13,0,13,13
23451143,,0,0.000377,90,0.000007,0,2,2,0,2,2
22333994,,0,0.000023,90,0.000007,0,1,1,0,1,1
18646000,,0,0.000036,90,0.000007,0,2,2,0,2,2
15599381,,0,0.000023,90,0.000007,0,1,1,0,1,1
10980541,,0.000476,0,89,0.000015,6,0,6,6,0,6
10985881,,0.002016,0,69,0.000018,8,0,8,8,0,8
21541039,,0,0.000038,69,0.000007,0,1,1,0,1,1
27516117,,0,0.000002,168,0.000007,0,1,1,0,1,1
10989982,,0.00012,0,168,0.000064,13,0,13,13,0,13
23251142,,0,0.000002,168,0.000007,0,1,1,0,1,1
23012078,,0,0.000002,168,0.000007,0,1,1,0,1,1
19509159,,0,0.000002,168,0.000007,0,1,1,0,1,1
19079765,,0,0.000003,168,0.000007,0,2,2,0,2,2
18483618,,0,0.000002,168,0.000007,0,1,1,0,1,1
15928228,,0,0.000234,5,0.000007,0,3,3,0,3,3
15681840,,0,0.000002,168,0.000007,0,1,1,0,1,1
11747323,,0,0.000002,168,0.000007,0,1,1,0,1,1
11704632,,0,0.000002,168,0.000007,0,1,1,0,1,1
10989983,,0.000024,0,5,0.000008,1,0,1,1,0,1
30469340,,0,0.000111,100,0.000007,0,1,1,0,1,1
10991937,,0.005832,0,100,0.000117,41,0,41,41,0,41
27270431,,0,0.000187,100,0.000007,0,3,3,0,3,3
26476453,,0,0.000111,100,0.000007,0,1,1,0,1,1
26091065,,0,0.00013,100,0.000007,0,2,2,0,2,2
24631835,,0,0.000111,100,0.000007,0,1,1,0,1,1
24631834,,0,0.000271,100,0.000007,0,3,3,0,3,3
23297349,,0,0.000111,100,0.000007,0,1,1,0,1,1
22701671,,0,0.000111,100,0.000007,0,1,1,0,1,1
22209898,,0,0.000134,100,0.000007,0,2,2,0,2,2
22110128,,0,0.000111,100,0.000007,0,1,1,0,1,1
20378546,,0,0.000134,100,0.000007,0,2,2,0,2,2
17877814,,0,0.000111,100,0.000007,0,1,1,0,1,1
15681417,,0,0.000111,100,0.000007,0,1,1,0,1,1
12667137,,0,0.000111,100,0.000007,0,1,1,0,1,1
11689703,,0,0.000111,100,0.000007,0,1,1,0,1,1
29164420,,0,0.000435,5,0.000007,0,14,14,0,14,14
10995809,,0.002749,0,231,0.000131,54,0,54,54,0,54
28386063,,0,0.00226,231,0.000007,0,18,18,0,18,18
27919043,,0,0.00006,69,0.000007,0,2,2,0,2,2
27438779,,0,0.000514,231,0.000007,0,8,8,0,8,8
26355959,,0,0.000052,231,0.000007,0,1,1,0,1,1
25964295,,0,0.000068,168,0.000007,0,3,3,0,3,3
25823661,,0,0.000617,231,0.000007,0,6,6,0,6,6
25425654,,0,0.0001,231,0.000007,0,2,2,0,2,2
25338681,,0,0.003659,231,0.000007,0,5,5,0,5,5
24267921,,0,0.000078,231,0.000007,0,3,3,0,3,3
23129174,,0,0.000156,231,0.000007,0,2,2,0,2,2
23034890,,0,0.000183,231,0.000007,0,2,2,0,2,2
22850554,,0,0.000409,231,0.000007,0,4,4,0,4,4
22102859,,0,0.000052,231,0.000007,0,1,1,0,1,1
21269472,,0,0.000165,231,0.000007,0,4,4,0,4,4
21062454,,0,0.000072,231,0.000007,0,2,2,0,2,2
20956818,,0,0.000072,35,0.000007,0,2,2,0,2,2
20520800,,0,0.003276,231,0.000007,0,4,4,0,4,4
20021639,,0,0.000075,89,0.000007,0,5,5,0,5,5
19293801,,0,0.005271,231,0.000007,0,3,3,0,3,3
18194538,,0,0.000056,231,0.000007,0,2,2,0,2,2
17727696,,0,0.0001,231,0.000007,0,2,2,0,2,2
16740153,,0,0.000052,231,0.000007,0,1,1,0,1,1
16670718,,0,0.0001,231,0.000007,0,2,2,0,2,2
18847459,,0,0.000002,279,0.000007,0,1,1,0,1,1
10996734,,0.000084,0,279,0.00002,3,0,3,3,0,3
11675484,,0,0.000002,279,0.000007,0,1,1,0,1,1
28092675,,0,0,90,0.000007,0,2,2,0,2,2
11001824,,0.000006,0,90,0.000071,14,0,14,14,0,14
27405474,,0,0.000093,90,0.000007,0,6,6,0,6,6
24709958,,0,0,90,0.000007,0,1,1,0,1,1
24550888,,0,0.000017,90,0.000007,0,2,2,0,2,2
24437490,,0,0,90,0.000007,0,1,1,0,1,1
23367880,,0,0,90,0.000007,0,1,1,0,1,1
22977483,,0,0,90,0.000007,0,1,1,0,1,1
22778948,,0,0,90,0.000007,0,1,1,0,1,1
20948718,,0,0,90,0.000007,0,1,1,0,1,1
18639575,,0,0.000027,90,0.000007,0,2,2,0,2,2
15956962,,0,0,90,0.000007,0,1,1,0,1,1
15282325,,0,0,90,0.000007,0,1,1,0,1,1
11003560,,0.000639,0,231,0.000017,6,0,6,6,0,6
26998284,,0,0.000022,100,0.000007,0,1,1,0,1,1
26228159,,0,0.000022,100,0.000007,0,1,1,0,1,1
24558369,,0,0.000028,279,0.000007,0,3,3,0,3,3
19015127,,0,0.00004,279,0.000007,0,2,2,0,2,2
29961569,,0,0.000569,35,0.000007,0,2,2,0,2,2
11004669,,0.000031,0,35,0.000048,5,0,5,5,0,5
21108794,,0.000157,0.000612,35,0.000071,13,2,15,13,2,15
12944548,,0,0.000001,35,0.000007,0,3,3,0,3,3
11004687,,0.001521,0,231,0.000011,3,0,3,3,0,3
11006035,,0.000177,0,231,0.00001,3,0,3,3,0,3
29172151,,0,0,49,0.000007,0,1,1,0,1,1
11006407,,0,0,49,0.000025,3,0,3,3,0,3
26625310,,0,0,49,0.000007,0,1,1,0,1,1
22096476,,0,0,49,0.000007,0,1,1,0,1,1
11013276,,0.002018,0,5,0.000016,17,0,17,17,0,17
28299801,,0.000538,0.022192,1,0.000009,4,34,38,4,34,38
26908327,,0.000069,0.003877,5,0.000012,4,22,26,4,22,26
24793961,,0,0.000491,89,0.000007,0,3,3,0,3,3
11013445,,0.000185,0,89,0.000032,10,0,10,10,0,10
18165269,,0,0.000004,89,0.000007,0,1,1,0,1,1
11734061,,0,0.000004,89,0.000007,0,1,1,0,1,1
11013448,,0.000006,0,89,0.000013,2,0,2,2,0,2
30194340,,0,0.000027,90,0.000007,0,2,2,0,2,2
11016617,,0.000849,0,90,0.00005,14,0,14,14,0,14
28732505,,0,0.000037,90,0.000007,0,2,2,0,2,2
27032101,,0,0.000056,90,0.000007,0,4,4,0,4,4
24567396,,0.001698,0.002352,35,0.000089,26,13,39,26,13,39
22970719,,0,0.000333,90,0.000007,0,5,5,0,5,5
20492653,,0,0.000016,90,0.000007,0,1,1,0,1,1
15987426,,0,0.000016,90,0.000007,0,1,1,0,1,1
11016625,,0.004187,0,100,0.000061,30,0,30,30,0,30
27526774,,0,0.00008,100,0.000007,0,1,1,0,1,1
27442013,,0,0.000315,100,0.000007,0,2,2,0,2,2
27297629,,0,0.000117,100,0.000007,0,4,4,0,4,4
21730979,,0,0.001041,57,0.000007,0,3,3,0,3,3
29285272,,0,0.000039,90,0.000007,0,1,1,0,1,1
27994514,,0,0.017301,1,0.000007,0,13,13,0,13,13
27006591,,0,0.000068,90,0.000007,0,2,2,0,2,2
25934801,,0,0.000039,90,0.000007,0,1,1,0,1,1
25257132,,0.000016,0.000093,90,0.000034,5,2,7,5,2,7
25221777,,0,0.00004,90,0.000007,0,2,2,0,2,2
25096064,,0,0.00106,90,0.000007,0,11,11,0,11,11
24678734,,0,0.000039,90,0.000007,0,1,1,0,1,1
23783762,,0,0.000064,48,0.000007,0,3,3,0,3,3
23159636,,0,0.000039,90,0.000007,0,1,1,0,1,1
22562579,,0,0.000039,90,0.000007,0,1,1,0,1,1
22154085,,0,0.000039,90,0.000007,0,1,1,0,1,1
21448923,,0,0.000039,90,0.000007,0,1,1,0,1,1
20479785,,0,0.000039,90,0.000007,0,1,1,0,1,1
18831788,,0,0.000493,66,0.000007,0,3,3,0,3,3
18703514,,0,0.000039,90,0.000007,0,1,1,0,1,1
15277682,,0,0.000039,90,0.000007,0,1,1,0,1,1
12145204,,0,0.000039,90,0.000007,0,1,1,0,1,1
11404460,,0,0.000093,90,0.000007,0,2,2,0,2,2
11022626,,0.000158,0,89,0.000016,3,0,3,3,0,3
11027532,,0.000165,0,48,0.000012,2,0,2,2,0,2
29121898,,0,0.000288,5,0.000007,0,11,11,0,11,11
11029525,,0.000014,0,89,0.000016,4,0,4,4,0,4
25780794,,0,0.000129,89,0.000007,0,9,9,0,9,9
15334673,,0,0,89,0.000007,0,1,1,0,1,1
11030417,,0.001505,0,5,0.00003,19,0,19,19,0,19
22436125,,0,0.000029,5,0.000007,0,1,1,0,1,1
11034064,,0.000374,0,87,0.000165,30,0,30,30,0,30
29675107,,0,0.000007,87,0.000007,0,1,1,0,1,1
28894804,,0,0.000354,35,0.000007,0,5,5,0,5,5
28575485,,0,0.000007,87,0.000007,0,1,1,0,1,1
27533466,,0,0.000023,66,0.000007,0,2,2,0,2,2
26810070,,0,0.000007,87,0.000007,0,1,1,0,1,1
24589977,,0,0.000007,87,0.000007,0,1,1,0,1,1
24098698,,0,0.000447,87,0.000007,0,3,3,0,3,3
24067373,,0,0.000007,87,0.000007,0,1,1,0,1,1
23935942,,0,0.000007,87,0.000007,0,1,1,0,1,1
22764095,,0,0.000007,87,0.000007,0,1,1,0,1,1
22475747,,0,0.000007,87,0.000007,0,1,1,0,1,1
22439866,,0,0.000007,87,0.000007,0,1,1,0,1,1
22431717,,0,0.000007,87,0.000007,0,1,1,0,1,1
21976542,,0,0.000007,87,0.000007,0,1,1,0,1,1
21931799,,0,0.000007,87,0.000007,0,1,1,0,1,1
21261996,,0,0.000007,87,0.000007,0,2,2,0,2,2
21196221,,0,0.000007,87,0.000007,0,1,1,0,1,1
21046410,,0,0.000007,87,0.000007,0,1,1,0,1,1
20949095,,0,0.001019,87,0.000007,0,3,3,0,3,3
20647765,,0,0.000007,87,0.000007,0,1,1,0,1,1
20622260,,0,0.000007,87,0.000007,0,1,1,0,1,1
20576095,,0.006609,0.01053,35,0.000247,71,10,81,71,10,81
19036881,,0,0.00002,87,0.000007,0,2,2,0,2,2
18070937,,0,0.000007,87,0.000007,0,1,1,0,1,1
17690249,,0,0.000007,87,0.000007,0,1,1,0,1,1
15687240,,0,0.000007,87,0.000007,0,1,1,0,1,1
15068668,,0,0.000007,87,0.000007,0,1,1,0,1,1
11034065,,0.02331,0,1,0.000494,77,0,77,77,0,77
29221486,,0,0.000444,1,0.000007,0,1,1,0,1,1
28378010,,0,0.003156,1,0.000007,0,8,8,0,8,8
28105221,,0,0.000526,279,0.000039,6,9,15,6,9,15
27458531,,0,0.019015,1,0.000007,0,26,26,0,26,26
27268121,,0,0.010262,1,0.000007,0,13,13,0,13,13
26363302,,0,0.020024,1,0.000007,0,29,29,0,29,29
26339650,,0,0.000444,1,0.000007,0,1,1,0,1,1
26005633,,0,0.000444,1,0.000007,0,1,1,0,1,1
25586903,,0,0.002892,5,0.000007,0,23,23,0,23,23
24971229,,0,0.010248,1,0.000007,0,10,10,0,10,10
22807625,,0,0.005485,1,0.000007,0,9,9,0,9,9
22661305,,0,0.027542,1,0.000007,0,14,14,0,14,14
21541038,,0,0.000575,1,0.000007,0,3,3,0,3,3
21056906,,0.001666,0.000821,1,0.000066,24,6,30,24,6,30
20739886,,0,0.028955,1,0.000007,0,14,14,0,14,14
19854495,,0,0.001563,1,0.000007,0,8,8,0,8,8
19843854,,0.001304,0.000444,69,0.000082,26,1,27,26,1,27
19574400,,0,0.001368,1,0.000007,0,6,6,0,6,6
14970867,,0,0.000444,1,0.000007,0,1,1,0,1,1
12433278,,0.000016,0.000444,279,0.00032,47,1,48,47,1,48
11870520,,0,0.000524,1,0.000007,0,2,2,0,2,2
29383107,,0,0.001651,231,0.000007,0,9,9,0,9,9
11034101,,0.003785,0,100,0.000111,35,0,35,35,0,35
27749894,,0,0.000072,100,0.000007,0,1,1,0,1,1
27076935,,0,0.000396,72,0.000007,0,4,4,0,4,4
25792776,,0,0.000072,100,0.000007,0,1,1,0,1,1
23190892,,0,0.000171,100,0.000007,0,3,3,0,3,3
22297469,,0.00026,0.000629,231,0.000029,7,6,13,7,6,13
19531215,,0,0.000174,89,0.000007,0,3,3,0,3,3
18588899,,0.000415,0.000707,1,0.000111,23,5,28,23,5,28
17449003,,0,0.000072,100,0.000007,0,1,1,0,1,1
11746753,,0,0.000072,100,0.000007,0,1,1,0,1,1
11034530,,0.000786,0,35,0.000007,1,0,1,1,0,1
28540271,,0,0.000038,231,0.000007,0,3,3,0,3,3
11036113,,0.000083,0,231,0.000039,12,0,12,12,0,12
25228414,,0,0.000017,90,0.000007,0,3,3,0,3,3
16280038,,0,0.000032,231,0.000007,0,2,2,0,2,2
12546713,,0,0.000002,231,0.000007,0,1,1,0,1,1
28874143,,0,0.003274,231,0.00001,1,17,18,1,17,18
11039575,,0.001182,0,89,0.000027,16,0,16,16,0,16
25288723,,0.002218,0.000782,231,0.000063,39,7,46,39,7,46
23176254,,0,0.001498,231,0.000007,0,10,10,0,10,10
22652533,,0,0.000752,231,0.000007,0,5,5,0,5,5
22357538,,0.005051,0.00826,100,0.00003,22,28,50,22,28,50
30157901,,0,0.00002,168,0.000007,0,1,1,0,1,1
11042697,,0.001049,0,168,0.000092,21,0,21,21,0,21
29529900,,0,0.000038,231,0.000007,0,4,4,0,4,4
28073589,,0,0.003634,100,0.000007,0,16,16,0,16,16
27145372,,0,0.000125,100,0.000007,0,4,4,0,4,4
27041576,,0.000074,0.019451,100,0.000023,5,15,20,5,15,20
26102214,,0,0.00002,168,0.000007,0,1,1,0,1,1
25799416,,0,0.000134,89,0.000007,0,4,4,0,4,4
24116037,,0,0.00008,279,0.000007,0,4,4,0,4,4
23098689,,0,0.00002,168,0.000007,0,1,1,0,1,1
23087083,,0,0.00002,168,0.000007,0,1,1,0,1,1
22676419,,0,0.00002,168,0.000007,0,1,1,0,1,1
21274445,,0,0.00002,168,0.000007,0,1,1,0,1,1
21119599,,0,0.00002,168,0.000007,0,1,1,0,1,1
21088000,,0,0.00002,168,0.000007,0,1,1,0,1,1
20100589,,0,0.00002,168,0.000007,0,1,1,0,1,1
19737544,,0,0.00002,168,0.000007,0,1,1,0,1,1
19684888,,0,0.00002,168,0.000007,0,1,1,0,1,1
17716971,,0,0.00002,168,0.000007,0,1,1,0,1,1
30254990,,0,0.001726,69,0.000007,0,14,14,0,14,14
30189361,,0,0.000549,89,0.000007,0,4,4,0,4,4
30135399,,0,0.000966,72,0.000007,0,18,18,0,18,18
29868112,,0,0.001614,89,0.000007,0,22,22,0,22,22
29719599,,0,0.015063,1,0.000007,0,18,18,0,18,18
29713003,,0,0.000566,89,0.000007,0,4,4,0,4,4
29361751,,0,0.000383,89,0.000007,0,3,3,0,3,3
28931501,,0,0.005123,5,0.000007,0,24,24,0,24,24
28334425,,0.000196,0.00479,5,0.000011,4,26,30,4,26,30
28288110,,0.005396,0.0312,1,0.000053,35,31,66,35,31,66
27421647,,0,0.000653,231,0.000007,0,13,13,0,13,13
27283966,,0,0.001088,231,0.000007,0,5,5,0,5,5
26774741,,0.000003,0.00263,5,0.000011,2,9,11,2,9,11
26753781,,0,0.000299,89,0.000007,0,1,1,0,1,1
25777348,,0.000284,0.003216,89,0.000021,8,21,29,8,21,29
24772314,,0.000004,0.000647,205,0.000011,2,6,8,2,6,8
24516018,,0,0.000299,89,0.000007,0,1,1,0,1,1
24223879,,0,0.000299,89,0.000007,0,1,1,0,1,1
24137204,,0.00004,0.002295,100,0.000007,1,16,17,1,16,17
23371291,,0.001331,0.00514,5,0.000026,19,24,43,19,24,43
22133884,,0,0.000299,89,0.000007,0,1,1,0,1,1
20727220,,0,0.00048,89,0.000007,0,5,5,0,5,5
19519210,,0,0.011387,1,0.000007,0,6,6,0,6,6
18653701,,0,0.002386,5,0.000007,0,4,4,0,4,4
